Systematic Name,Molecular Weight
YBL022C,127085.0
YJR039W,127425.3
YBL066C,127993.3
YLR383W,128010.4
YNL054W,128109.1
YMR218C,128115.5
YPL216W,128133.8
YJL020C,128240.4
YKL038W,128244.9
YLR096W,128369.2
YAL019W,128470.9
YJL076W,128533.6
YIL151C,128713.6
YGR134W,128731.2
YGL151W,128754.1
YOR207C,129466.2
YDL231C,129750.6
YLR410W,129769.8
YNL192W,129855.9
YDR507C,129883.9
YHL023C,129952.8
YML104C,129967.8
YOR188W,129989.9
YER013W,130014.2
YGR170W,130069.4
YGL062W,130079.8
YPR022C,130112.8
YBR218C,130152.0
YIL048W,130203.1
YOR304W,130317.7
YGL006W,130862.5
YDR128W,130919.7
YHR158C,131047.0
YBR245C,131093.2
YOL078W,131367.3
YGR070W,131453.5
YBL105C,131473.5
YBR023C,131593.5
YBR295W,131878.8
YAL001C,132146.8
YNL087W,132520.4
YPL006W,132616.8
YJR090C,132722.7
YLR272C,132943.4
YIL026C,132955.6
YGR014W,133054.5
YKR082W,133274.2
YNL106C,133346.6
YOR086C,133575.1
YLR084C,133908.6
YFR031C,133927.6
YLR032W,133989.7
YGR233C,134000.3
YPL226W,134309.9
YJL092W,134321.7
YIL147C,134435.7
YJL080C,134788.8
YPR049C,135002.0
YAR042W,135055.8
YGL251C,135075.4
YJR041C,135099.7
YLL067C,135245.4
YEL031W,135259.6
YPL217C,135565.0
YDL145C,135581.3
YLL066C,135653.3
YPR010C,135744.3
YBL007C,135835.7
YLR189C,136054.6
YIR019C,136060.5
YEL025C,136081.6
YPR026W,136884.5
YMR109W,136933.2
YKR096W,137458.6
YGL140C,137484.6
YPL012W,137506.0
YFR016C,137537.2
YPR095C,137581.6
YPL110C,138002.7
YAL063C,138012.6
YKR103W,138019.9
YPR122W,138342.9
YCR033W,138421.1
YDL195W,138693.4
YOR151C,138736.0
YML091C,139341.2
YKL201C,139368.9
YOR227W,139476.6
YDR293C,139955.0
YDR097C,140058.8
YKL215C,140419.0
YGR090W,140495.8
YPL137C,140891.6
YJL129C,141084.1
YNL273W,141104.4
YFL008W,141270.5
YJL074C,141316.7
YNL091W,141462.4
YML081W,141468.8
YDR335W,142084.9
YKL129C,142497.2
YNL257C,142839.1
YJL197W,143087.9
YEL077C,143090.6
YMR304W,143499.4
YOR330C,143532.1
YHR155W,143592.9
YKL209C,144774.2
YAL002W,144934.1
YMR128W,144939.1
YLR436C,145052.8
YOL075C,145068.8
YMR012W,145147.6
YDR104C,145217.1
YGL133W,145617.3
YGL092W,145645.6
YDL019C,145786.5
YLR398C,146050.0
YOR124C,146306.7
YMR076C,147024.2
YOR296W,147442.9
YDR407C,147664.4
YPL016W,147951.9
YDR217C,148357.0
YGR061C,148864.3
YLR425W,149105.8
YOL138C,149337.6
YDR159W,149591.6
YHR080C,149691.6
YNR070W,149757.5
YBL047C,150701.5
YDR216W,150928.6
YLR278C,151290.8
YIL030C,151436.0
YMR129W,151642.6
YDR227W,152084.6
YAL017W,152294.2
YBR081C,152529.2
YNL250W,152549.6
YLR371W,152631.2
YCR073C,152721.4
YLR384C,152930.2
YFL036W,153064.9
YDR301W,153381.3
YAL026C,153727.8
YML049C,153746.8
YER008C,154653.3
YJR033C,154945.7
YJR127C,155072.0
YJL042W,155204.5
YBR115C,155321.8
YML133C,155563.3
YLR466W,156366.0
YOR336W,156426.1
YER105C,156636.6
YIL126W,156734.6
YIL159W,156857.6
YGR270W,157353.3
YOR011W,157749.2
YIL115C,158830.7
YJR031C,159379.2
YDR443C,159965.3
YIR006C,160242.2
YMR280C,160514.8
YIL013C,160528.8
YDR326C,160577.3
YAR050W,160585.1
YJR137C,161180.1
YPR164W,161213.2
YCR042C,161435.5
YDR464W,161617.4
YLR086W,162172.9
YOR116C,162314.5
YMR176W,162692.2
YLR419W,163080.8
YLL021W,163085.1
YAL024C,163134.9
YGL131C,163240.5
YMR259C,163565.5
YPR189W,163681.0
YMR190C,163817.2
YNL088W,164211.2
YJL095W,164246.6
YJR092W,164382.2
YER093C,164386.2
YDL112W,165023.2
YEL022W,165613.8
YCR089W,166002.7
YLR256W,166107.3
YBR097W,166364.6
YOR291W,166728.2
YGR281W,166731.9
YNL102W,166794.4
YCR081W,166840.8
YGL197W,166972.2
YLR320W,167660.3
YKL010C,167753.9
YGR116W,168205.4
YER164W,168226.0
YDR011W,168770.1
YAL029C,169346.1
YBL079W,169454.3
YKL101W,169646.3
YOR153W,170444.9
YPL058C,171055.6
YML072C,171072.1
YDR180W,171093.1
YDR135C,171136.0
YGL150C,171421.1
YHR164C,171684.4
YDR406W,172264.5
YPL242C,172863.3
YPL167C,172985.2
YBL034C,174160.9
YJL222W,174351.1
YIL173W,174377.2
YDR334W,174502.0
YDR127W,174730.6
YOL004W,174786.6
YPR184W,174929.9
YGL173C,175458.4
YOR328W,176469.5
YLL015W,176877.6
YHR186C,177614.1
YBL017C,177695.5
YER166W,177776.8
YNL242W,178385.2
YLR310C,179087.8
YMR247C,180155.4
YLR247C,180323.8
YNR031C,180501.4
YOR326W,180661.9
YHL035C,180943.8
YJR138W,181972.4
YDR093W,182601.4
YNL139C,183933.6
YOR191W,184408.0
YCL014W,184697.4
YOR341W,186426.8
YNL297C,186808.5
YMR219W,186922.4
YOR093C,186931.5
YML059C,187138.8
YGL206C,187178.2
YGR098C,187461.5
YMR162C,188309.3
YML103C,188543.0
YDR420W,188883.6
YLL048C,189169.9
YDR283C,190176.2
YER190W,190504.5
YJL039C,191493.4
YDL140C,191570.4
YJR140C,191653.8
YMR229C,193111.0
YOR290C,194044.7
YDR141C,194655.9
YIL149C,195121.7
YKR031C,195204.3
YER132C,195387.8
YNL172W,196133.4
YFL033C,196508.3
YIL177C,197514.1
YJL225C,197568.1
YJL109C,200069.9
YBR208C,201800.7
YKL014C,203286.5
YDR545W,203785.1
YOR396W,203785.1
YLR467W,203785.1
YDL058W,206349.3
YPL231W,206899.6
YMR306W,207493.9
YPL082C,209957.6
YHL030W,210421.0
YNL339C,211098.4
YGR296W,211114.4
YPL283C,211114.4
YLR305C,214607.9
YLR342W,214847.9
YLR024C,216750.9
YGR032W,216982.7
YBR275C,217911.8
YKR095W,218385.3
YNL271C,219655.2
YLR422W,221569.4
YHR023W,223618.0
YGR184C,224775.0
YGR271W,224827.7
YDR170C,226761.4
YJL005W,227830.7
YKL182W,228654.9
YJL207C,229859.7
YGR217W,234618.1
YDL171C,238081.4
YCR093W,240261.3
YPL085W,241624.8
YMR207C,241795.9
YJL130C,244996.8
YER155C,245445.0
YFL007W,245943.3
YER172C,246125.2
YNR016C,250318.7
YCR032W,250850.0
YLR430W,252527.1
YNL262W,255663.5
YFR019W,257439.9
YIL129C,269830.2
YBR136W,273363.7
YHR165C,279499.3
YJR066W,281134.4
YKL203C,281568.7
YPR117W,285918.3
YBL004W,287550.5
YGL195W,296625.1
YLR454W,303491.1
YDR150W,312912.2
YBL088C,321515.1
YLR087C,338196.0
YBR140C,350948.8
YOL081W,351650.8
YLL040C,357776.4
YDR457W,374051.1
YHR099W,433141.3
YKR054C,471292.3
YLR106C,559077.9
