Systematic Name,Standard Name,disease,Evidence Code,Reference,term_link,gene_link
YDL193W,NUS1,congenital disorder of glycosylation,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/25066056' target='_blank'>PMID:25066056</a>,<a href='https://www.yeastgenome.org/disease/DOID:5212' target='_blank'>congenital disorder of glycosylation</a>,<a href='https://www.yeastgenome.org/locus/YDL193W/disease' target='_blank'>YDL193W</a>
YDL193W,NUS1,congenital disorder of glycosylation,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25066056' target='_blank'>PMID:25066056</a>,<a href='https://www.yeastgenome.org/disease/DOID:5212' target='_blank'>congenital disorder of glycosylation</a>,<a href='https://www.yeastgenome.org/locus/YDL193W/disease' target='_blank'>YDL193W</a>
YDL205C,HEM3,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDL205C/disease' target='_blank'>YDL205C</a>
YDL205C,HEM3,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDL205C/disease' target='_blank'>YDL205C</a>
YDL207W,GLE1,lethal congenital contracture syndrome 1,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/24243016' target='_blank'>PMID:24243016</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060559' target='_blank'>lethal congenital contracture syndrome 1</a>,<a href='https://www.yeastgenome.org/locus/YDL207W/disease' target='_blank'>YDL207W</a>
YDL207W,GLE1,lethal congenital contracture syndrome 1,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/24243016' target='_blank'>PMID:24243016</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060559' target='_blank'>lethal congenital contracture syndrome 1</a>,<a href='https://www.yeastgenome.org/locus/YDL207W/disease' target='_blank'>YDL207W</a>
YDR047W,HEM12,porphyria cutanea tarda,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26317124' target='_blank'>PMID:26317124</a>,<a href='https://www.yeastgenome.org/disease/DOID:3132' target='_blank'>porphyria cutanea tarda</a>,<a href='https://www.yeastgenome.org/locus/YDR047W/disease' target='_blank'>YDR047W</a>
YDR047W,HEM12,porphyria cutanea tarda,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26317124' target='_blank'>PMID:26317124</a>,<a href='https://www.yeastgenome.org/disease/DOID:3132' target='_blank'>porphyria cutanea tarda</a>,<a href='https://www.yeastgenome.org/locus/YDR047W/disease' target='_blank'>YDR047W</a>
YDR049W,VMS1,inflammatory bowel disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/28302725' target='_blank'>PMID:28302725</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050589' target='_blank'>inflammatory bowel disease</a>,<a href='https://www.yeastgenome.org/locus/YDR049W/disease' target='_blank'>YDR049W</a>
YDR049W,VMS1,inflammatory bowel disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28302725' target='_blank'>PMID:28302725</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050589' target='_blank'>inflammatory bowel disease</a>,<a href='https://www.yeastgenome.org/locus/YDR049W/disease' target='_blank'>YDR049W</a>
YDR050C,TPI1,triosephosphate isomerase deficiency,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/24598263' target='_blank'>PMID:24598263</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050884' target='_blank'>triosephosphate isomerase deficiency</a>,<a href='https://www.yeastgenome.org/locus/YDR050C/disease' target='_blank'>YDR050C</a>
YDR050C,TPI1,triosephosphate isomerase deficiency,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/24598263' target='_blank'>PMID:24598263</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050884' target='_blank'>triosephosphate isomerase deficiency</a>,<a href='https://www.yeastgenome.org/locus/YDR050C/disease' target='_blank'>YDR050C</a>
YDR050C,TPI1,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDR050C/disease' target='_blank'>YDR050C</a>
YDR050C,TPI1,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDR050C/disease' target='_blank'>YDR050C</a>
YDR054C,CDC34,azoospermia,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/28542158' target='_blank'>PMID:28542158</a>,<a href='https://www.yeastgenome.org/disease/DOID:14227' target='_blank'>azoospermia</a>,<a href='https://www.yeastgenome.org/locus/YDR054C/disease' target='_blank'>YDR054C</a>
YDR054C,CDC34,azoospermia,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28542158' target='_blank'>PMID:28542158</a>,<a href='https://www.yeastgenome.org/disease/DOID:14227' target='_blank'>azoospermia</a>,<a href='https://www.yeastgenome.org/locus/YDR054C/disease' target='_blank'>YDR054C</a>
YDR054C,CDC34,congenital heart disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/28542158' target='_blank'>PMID:28542158</a>,<a href='https://www.yeastgenome.org/disease/DOID:1682' target='_blank'>congenital heart disease</a>,<a href='https://www.yeastgenome.org/locus/YDR054C/disease' target='_blank'>YDR054C</a>
YDR054C,CDC34,congenital heart disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28542158' target='_blank'>PMID:28542158</a>,<a href='https://www.yeastgenome.org/disease/DOID:1682' target='_blank'>congenital heart disease</a>,<a href='https://www.yeastgenome.org/locus/YDR054C/disease' target='_blank'>YDR054C</a>
YDR086C,SSS1,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDR086C/disease' target='_blank'>YDR086C</a>
YDR086C,SSS1,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDR086C/disease' target='_blank'>YDR086C</a>
YDR093W,DNF2,progressive familial intrahepatic cholestasis,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/23060447' target='_blank'>PMID:23060447</a>,<a href='https://www.yeastgenome.org/disease/DOID:0070221' target='_blank'>progressive familial intrahepatic cholestasis</a>,<a href='https://www.yeastgenome.org/locus/YDR093W/disease' target='_blank'>YDR093W</a>
YDR093W,DNF2,progressive familial intrahepatic cholestasis,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/23060447' target='_blank'>PMID:23060447</a>,<a href='https://www.yeastgenome.org/disease/DOID:0070221' target='_blank'>progressive familial intrahepatic cholestasis</a>,<a href='https://www.yeastgenome.org/locus/YDR093W/disease' target='_blank'>YDR093W</a>
YDR097C,MSH6,colorectal carcinoma,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/10537275' target='_blank'>PMID:10537275</a>,<a href='https://www.yeastgenome.org/disease/DOID:0080199' target='_blank'>colorectal carcinoma</a>,<a href='https://www.yeastgenome.org/locus/YDR097C/disease' target='_blank'>YDR097C</a>
YDR097C,MSH6,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/29654124' target='_blank'>PMID:29654124</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDR097C/disease' target='_blank'>YDR097C</a>
YDR129C,SAC6,Huntington's disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/16115810' target='_blank'>PMID:16115810</a>,<a href='https://www.yeastgenome.org/disease/DOID:12858' target='_blank'>Huntington's disease</a>,<a href='https://www.yeastgenome.org/locus/YDR129C/disease' target='_blank'>YDR129C</a>
YDR129C,SAC6,Huntington's disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/16115810' target='_blank'>PMID:16115810</a>,<a href='https://www.yeastgenome.org/disease/DOID:12858' target='_blank'>Huntington's disease</a>,<a href='https://www.yeastgenome.org/locus/YDR129C/disease' target='_blank'>YDR129C</a>
YDR129C,SAC6,Huntington's disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/16115810' target='_blank'>PMID:16115810</a>,<a href='https://www.yeastgenome.org/disease/DOID:12858' target='_blank'>Huntington's disease</a>,<a href='https://www.yeastgenome.org/locus/YDR129C/disease' target='_blank'>YDR129C</a>
YDR129C,SAC6,Huntington's disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/16115810' target='_blank'>PMID:16115810</a>,<a href='https://www.yeastgenome.org/disease/DOID:12858' target='_blank'>Huntington's disease</a>,<a href='https://www.yeastgenome.org/locus/YDR129C/disease' target='_blank'>YDR129C</a>
YDR165W,TRM82,Seckel syndrome,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/26416026' target='_blank'>PMID:26416026</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050569' target='_blank'>Seckel syndrome</a>,<a href='https://www.yeastgenome.org/locus/YDR165W/disease' target='_blank'>YDR165W</a>
YDR165W,TRM82,Seckel syndrome,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26416026' target='_blank'>PMID:26416026</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050569' target='_blank'>Seckel syndrome</a>,<a href='https://www.yeastgenome.org/locus/YDR165W/disease' target='_blank'>YDR165W</a>
YDR178W,SDH4,paraganglioma,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/25328978' target='_blank'>PMID:25328978</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050773' target='_blank'>paraganglioma</a>,<a href='https://www.yeastgenome.org/locus/YDR178W/disease' target='_blank'>YDR178W</a>
YDR178W,SDH4,paraganglioma,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25328978' target='_blank'>PMID:25328978</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050773' target='_blank'>paraganglioma</a>,<a href='https://www.yeastgenome.org/locus/YDR178W/disease' target='_blank'>YDR178W</a>
YDR178W,SDH4,mitochondrial complex II deficiency,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/26008905' target='_blank'>PMID:26008905</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060537' target='_blank'>mitochondrial complex II deficiency</a>,<a href='https://www.yeastgenome.org/locus/YDR178W/disease' target='_blank'>YDR178W</a>
YDR178W,SDH4,mitochondrial complex II deficiency,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26008905' target='_blank'>PMID:26008905</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060537' target='_blank'>mitochondrial complex II deficiency</a>,<a href='https://www.yeastgenome.org/locus/YDR178W/disease' target='_blank'>YDR178W</a>
YDR178W,SDH4,hypertrophic cardiomyopathy,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/26008905' target='_blank'>PMID:26008905</a>,<a href='https://www.yeastgenome.org/disease/DOID:11984' target='_blank'>hypertrophic cardiomyopathy</a>,<a href='https://www.yeastgenome.org/locus/YDR178W/disease' target='_blank'>YDR178W</a>
YDR178W,SDH4,hypertrophic cardiomyopathy,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26008905' target='_blank'>PMID:26008905</a>,<a href='https://www.yeastgenome.org/disease/DOID:11984' target='_blank'>hypertrophic cardiomyopathy</a>,<a href='https://www.yeastgenome.org/locus/YDR178W/disease' target='_blank'>YDR178W</a>
YDR204W,COQ4,coenzyme Q10 deficiency disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/25658047' target='_blank'>PMID:25658047</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050730' target='_blank'>coenzyme Q10 deficiency disease</a>,<a href='https://www.yeastgenome.org/locus/YDR204W/disease' target='_blank'>YDR204W</a>
YDR204W,COQ4,coenzyme Q10 deficiency disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/25658047' target='_blank'>PMID:25658047</a>,<a href='https://www.yeastgenome.org/disease/DOID:0050730' target='_blank'>coenzyme Q10 deficiency disease</a>,<a href='https://www.yeastgenome.org/locus/YDR204W/disease' target='_blank'>YDR204W</a>
YDR208W,MSS4,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDR208W/disease' target='_blank'>YDR208W</a>
YDR208W,MSS4,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDR208W/disease' target='_blank'>YDR208W</a>
YDR208W,MSS4,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDR208W/disease' target='_blank'>YDR208W</a>
YDR208W,MSS4,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDR208W/disease' target='_blank'>YDR208W</a>
YDR211W,GCD6,leukoencephalopathy with vanishing white matter,IMP,<a href='https://pubmed.ncbi.nlm.nih.gov/14993275' target='_blank'>PMID:14993275</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060868' target='_blank'>leukoencephalopathy with vanishing white matter</a>,<a href='https://www.yeastgenome.org/locus/YDR211W/disease' target='_blank'>YDR211W</a>
YDR211W,GCD6,leukoencephalopathy with vanishing white matter,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/14993275' target='_blank'>PMID:14993275</a>,<a href='https://www.yeastgenome.org/disease/DOID:0060868' target='_blank'>leukoencephalopathy with vanishing white matter</a>,<a href='https://www.yeastgenome.org/locus/YDR211W/disease' target='_blank'>YDR211W</a>
YDR236C,FMN1,cancer,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDR236C/disease' target='_blank'>YDR236C</a>
YDR236C,FMN1,cancer,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/26354769' target='_blank'>PMID:26354769</a>,<a href='https://www.yeastgenome.org/disease/DOID:162' target='_blank'>cancer</a>,<a href='https://www.yeastgenome.org/locus/YDR236C/disease' target='_blank'>YDR236C</a>
YDR270W,CCC2,spinal muscular atrophy,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/20170900' target='_blank'>PMID:20170900</a>,<a href='https://www.yeastgenome.org/disease/DOID:12377' target='_blank'>spinal muscular atrophy</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,spinal muscular atrophy,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/20170900' target='_blank'>PMID:20170900</a>,<a href='https://www.yeastgenome.org/disease/DOID:12377' target='_blank'>spinal muscular atrophy</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Menkes disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/11373292' target='_blank'>PMID:11373292</a>,<a href='https://www.yeastgenome.org/disease/DOID:1838' target='_blank'>Menkes disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Menkes disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/12572677' target='_blank'>PMID:12572677</a>,<a href='https://www.yeastgenome.org/disease/DOID:1838' target='_blank'>Menkes disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Menkes disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/18752978' target='_blank'>PMID:18752978</a>,<a href='https://www.yeastgenome.org/disease/DOID:1838' target='_blank'>Menkes disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Menkes disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/28389643' target='_blank'>PMID:28389643</a>,<a href='https://www.yeastgenome.org/disease/DOID:1838' target='_blank'>Menkes disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Menkes disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/9452509' target='_blank'>PMID:9452509</a>,<a href='https://www.yeastgenome.org/disease/DOID:1838' target='_blank'>Menkes disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Menkes disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/11373292' target='_blank'>PMID:11373292</a>,<a href='https://www.yeastgenome.org/disease/DOID:1838' target='_blank'>Menkes disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Menkes disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/12572677' target='_blank'>PMID:12572677</a>,<a href='https://www.yeastgenome.org/disease/DOID:1838' target='_blank'>Menkes disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Menkes disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/18752978' target='_blank'>PMID:18752978</a>,<a href='https://www.yeastgenome.org/disease/DOID:1838' target='_blank'>Menkes disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Menkes disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/28389643' target='_blank'>PMID:28389643</a>,<a href='https://www.yeastgenome.org/disease/DOID:1838' target='_blank'>Menkes disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Menkes disease,ISS,<a href='https://pubmed.ncbi.nlm.nih.gov/9452509' target='_blank'>PMID:9452509</a>,<a href='https://www.yeastgenome.org/disease/DOID:1838' target='_blank'>Menkes disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Wilson disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/14962673' target='_blank'>PMID:14962673</a>,<a href='https://www.yeastgenome.org/disease/DOID:893' target='_blank'>Wilson disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Wilson disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/15963506' target='_blank'>PMID:15963506</a>,<a href='https://www.yeastgenome.org/disease/DOID:893' target='_blank'>Wilson disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Wilson disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/26004889' target='_blank'>PMID:26004889</a>,<a href='https://www.yeastgenome.org/disease/DOID:893' target='_blank'>Wilson disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
YDR270W,CCC2,Wilson disease,IGI,<a href='https://pubmed.ncbi.nlm.nih.gov/28653724' target='_blank'>PMID:28653724</a>,<a href='https://www.yeastgenome.org/disease/DOID:893' target='_blank'>Wilson disease</a>,<a href='https://www.yeastgenome.org/locus/YDR270W/disease' target='_blank'>YDR270W</a>
